name,date,likes,comment,sentiment,source
zack_achaichia,10/02/20 20:48:46,0,Et pr les appels Yatil un offre spéciale  مافهمتش,0,insta
alii_aas,10/02/20 20:52:34,0,ghiir khtiik  ذكي,-1,insta
akramziama,10/02/20 20:52:45,1,قوة  نار  نار,1,insta
djezzy.dz,10/02/20 20:54:21,8,500+600 = 1100da  مرتاح,-1,insta
abdou75p,10/02/20 21:02:42,1,Hhh sérieusement 110 5go illimité YouTube yerham babek ya khouya ya khouya li ydirha hadi ghir lebghel f raso tharcho bina,-1,insta
amel_.hm,10/02/20 21:02:53,0,prq,0,insta
nurdin_zergoune,10/02/20 21:03:32,2,Djezzy Im the next feature marki 3ndek,1,insta
alii_aas,10/02/20 21:13:29,0,ç cher aprés ma yemchilkch mm pas insta b 40 Gg w ma mchach yemchi b had l offre  ذكي  ذكي,-1,insta
mirn_a31,10/02/20 21:15:38,1,Es que raha disponible cette puce nachriha men la direction,-1,insta
hbouhadiba3,10/02/20 21:26:45,3,تتمنيكو شعب نتوما يوتوب تزعقو علينا نديرو خصنا الهدرا باطل جيزي 500 كريدي,-1,insta
benkacemdjamel,10/02/20 21:29:22,1,0,-1,insta
benkacemdjamel,10/02/20 21:34:04,1,00 نار,1,insta
alaa_ikkache,10/02/20 21:35:02,0,ki smouha la pus,0,insta
ramy_gadouchi,10/02/20 21:35:08,2,Yakhah ana kont hab mta3 illimité puisque knt hab nchri wahda ll3jouz  مفهمش,-1,insta
amel_.hm,10/02/20 21:39:53,1,ana rani b 40G sa marche just réseau t9il قلب مكسور,-1,insta
alii_aas,10/02/20 21:46:53,1,ouii mm ana 40 G t9iil w oumba3d wch ndiro b insta w youtoub gratuit 7na asln ma nkemloch 40 G ykhlas chhar w reseau t9il 7ata tekarhi je prefére y3adlo reseau khiir ma ykhatro ls offre,0,insta
sam__ra___,10/02/20 21:50:09,2,Hadra illimité avec djezzy khier men Youtube,-1,insta
amel_.hm,10/02/20 21:51:30,1,oui c vrai t’as raison,-1,insta
alii_aas,10/02/20 22:02:10,0,ouii  قلب مكسور  mrc problem rah hna llah ghaleb ma kach li yesla7 rana 7amlinhom nchargé 1500da pour 40 G da aprés une védeo f insta de 2 min ma temchiich machi tekarhi 7yatek  غاضب  غاضب جدا,-1,insta
amel_.hm,10/02/20 22:07:16,1,oui c vrai  قلب مكسور  يبكي,0,insta
alii_aas,10/02/20 22:10:44,1,ouii wlh lbara7 ghadetni 3omri plus de 36 G w une video ma 7abetch temchii ghir 9bil blokat rahi grave dija had lyamat ida remarkiti w dija blk na9solha bach yemchilhom had l offre w nzidlk rani sur yemchiiwah ghir dok chwii w yweli kifkif t9iil  ذكي  ذكي,-1,insta
amel_.hm,10/02/20 22:21:33,1,on verras bien,0,insta
hayat_mahbula,10/02/20 22:23:05,0,متوفر ولايات,0,insta
salah__eddine_,10/02/20 22:50:21,0,5Go fiha FB w insta w youtube,0,insta
dzair_tech,10/02/20 23:01:18,0,ماتساعدهمش  يتمسخر,0,insta
dzair_tech,10/02/20 23:03:41,2,قعرتونا بحكايه ديمقراطيه عرض وجوهكم رجعتونا جديد فخ الثناءيات تشرب ايها الزابونشاي ام قهوه ؟لماذا تخيرني هاذين الاثنين الزابون قالكم نحب الماء ( كوناكسيو خفيفه) (و5 جيجاتاعك ماتكفيهش الطالب مثلا تخلاصلو يروح يتفرج يوتيوب فرحان بيهولا يروح للفايبر  يفكر  الديمقراطيه جيزي: الزابون يقترح يحب ماشيانت تحصرو خيارين تافهين وتزيد تقلو ديمقراطيه هاذييقولولها التلاعب بالعقول   السماح,-1,insta
chanez_selva,10/02/20 23:14:22,2,نقعدو زيد تشريها بثلاثين تزيد خمسين زيد ستين زيد ستين كفير فايبر هدره باطل اذاا لااه اذا لزااف نقعدو نخدمو علا زيد زيد باطل ربي نزيد نفليكسي الفوق كون نحتاج نهدر,-1,insta
dadofahima7223,10/02/20 23:31:12,0,عندي جزي عادي ندير هديا,0,insta
mis.ter_ky,11/02/20 0:01:23,2,na99o3do ghiir nzido aya roh takhra 100 naflixihaa HAYLA tmedouli 20Go w tab9alii 100 مشروع فاشل,-1,insta
a_bd_el_wahab,11/02/20 0:24:01,1,سقموا ريزو مادا بيكم نعانو,-1,insta
benali6688,11/02/20 6:14:01,1,عرض فاشل شبكه فاشله احتراماتي,-1,insta
fianso_laich15,11/02/20 6:34:47,0,512 kb s w zid bah tactivi kolch lzem 1700 da  فوق الراس  فوق الراس  عرض فاشلل,-1,insta
wisf_67,11/02/20 7:31:27,0,Aaah dayrinha 3la zwawla bchwi hta raditoha 100 cest mieux,0,insta
mzhoussem,11/02/20 9:13:29,1,شخصيا  يشرح ‍ رجل ️ نار,1,insta
akramziama,11/02/20 9:28:42,1,قوة  نار,1,insta
abdelmalek.taibi2,11/02/20 11:20:15,0,YouTube illimité 1100da,0,insta
szcdz,11/02/20 12:36:35,0,Jai envoyé 1 GO à mon père il la reçu mais il a pas pu lutiliser on ma pris 50 da en plus tout ça pour rien est ce que vous pouvez faire quelque chose,0,insta
oth_man___,11/02/20 13:57:35,0,Lwakn dirou dirou 1100da Insta w fb w youtube illimite Rah tenejhou grave,0,insta
imeneycf,11/02/20 20:35:49,0,Si vous voulez la prochaine fois zidoulna appel illimité vers djezzy et mercii,0,insta
fayouzdou,12/02/20 18:50:23,0,بصح 500دج قليله بزااف زيدولنا,-1,insta
massyllll,12/02/20 18:53:35,0,شخصيا اعتبر العرض فاشل 1100دج منزيدش 100دج ونكتيفي مكسي 1200دج 20جيجا انترنت,-1,insta
allaa_edin_benamar,12/02/20 19:17:29,0,راني حاب هدره دجيزي,0,insta
siry_25,12/02/20 19:34:46,0,rohat nachrihaa f constantine galoli mazaal majabnahaach يتوسل  يتمسخر   waktaah tjibohaa  عاشق,1,insta
ismailbahamidoff,12/02/20 19:41:05,0,Habit 5G +youtube illimité mais ch7al y3toni hadra,0,insta
dylan__gueshino_,13/02/20 11:15:40,0,Alors mel 500 wlina fi 110 min hak alors hya ou nta3 150 ou 130 kif kif  غضبان  قلق  مفهمش  Yak gholto Li maunjmch y3mar 150 cest profiter,-1,insta
uchiwa_imad,13/02/20 22:18:01,0,,0,insta
lou1364lou,21/02/20 19:29:59,0,Est ce que hedi pus jdida te3 djezzy welaa kifech,0,insta
halim_elharrachi,22/02/20 22:01:56,0,علاجالكم راني نعاني فبوبجي كنكسيو,-1,insta
__rhonda_johnson,15/03/20 11:33:36,0,حزين  حزين  مندهش,-1,insta
djezzy.dz,12/02/20 18:24:56,2265,Nzid 600DA bach nchouf les vidéos  فيلم  en illimité sur YouTube chhar complet  عاشق Because unlimited is,0,insta
mouatez_hamel,12/02/20 18:27:40,0,يضحك بزاف  يضحك بزاف,0,insta
parfumerie_andalouse,12/02/20 18:29:05,0,Ndjma gold vu hadra gratuite 400tt résou internat hh,0,insta
wahid_ben_khalil,12/02/20 18:31:04,0,؟؟,0,insta
timou_dz,12/02/20 18:36:26,1,W google kifech,0,insta
m.e.d_bn_mr_,12/02/20 18:37:37,1,Diro débit mli7 après nhadro ilimite 9alek  يضحك بزاف  يضحك بزاف,-1,insta
hood_ahd_,12/02/20 18:39:30,1,Illimité b 1100 et juste youtube cest cher nn,-1,insta
fianso_laich15,12/02/20 18:42:51,0,قبيح  قبيح,-1,insta
mora.bella,12/02/20 18:48:12,1,Tzma nb9aw rir nzidou hta tlha9 mlyoun bezzaf lkan tnahou hdik 500da lwlaniya chghul drc dir 600da wki thb tzid tzid m  ما نعرفش  صحيح,-1,insta
massyllll,12/02/20 18:49:33,1,500Da +100Da wla 500Da + 600Da bach nstfad,-1,insta
yass_kr21,12/02/20 18:53:06,0,حاب نفهم شكون قاعد يكتبلكم الاعلانات يرحم والديكم، فهمنا والو العرض 500 دج نزيد نفلكسي 600 دج باه تولي عندي يوتوب محدود، والا مباشره عرض 600دج و500دج والا,-1,insta
ya_rrra,12/02/20 18:54:06,0,On dirait karaça <••>,0,insta
kamelo_ch,12/02/20 18:57:51,0,Kifch hedi,0,insta
ahmed_with_fadi,12/02/20 19:07:36,0,500da+600da a frr,0,insta
liindoush,12/02/20 19:23:14,0,Hna ng3do ghi nzidou f 5,0,insta
liindoush,12/02/20 19:23:17,0,600 ماقنعش,-1,insta
lina_karmane,12/02/20 19:28:46,1,Djezzy kollach fiha ya3ayi  مافهمتش  مافهمتش,-1,insta
ouassidise,12/02/20 19:38:17,0,,0,insta
ismailbahamidoff,12/02/20 19:42:03,0,habi ta3 5G+youtube illimité mais aussi ch7all ya3toni hadra,0,insta
milss_a01,12/02/20 19:45:33,0,حب ️,1,insta
milss_a01,12/02/20 19:45:38,0,تصفيق  تصفيق,1,insta
milss_a01,12/02/20 19:45:38,0,وردة ذبلت  وردة ذبلت,1,insta
faidamine,12/02/20 19:47:49,1,500+600=1100 bff haka ooredoo 100 khir  قمر مظلم  مفهمش,-1,insta
dhia.eddine_bns,12/02/20 19:57:10,1,عندي جيزي هايله بزاف 1500دج فالشهر 40 جيڨا,1,insta
massyllll,12/02/20 19:58:04,0,ندير عرض 1200دج مكسي خير,-1,insta
boumati_nadira,12/02/20 20:07:42,1,Connexion zéro b la 4G ou connexion trop trop lente à peine fb  شتم  شتم,-1,insta
djamel_deffairi,12/02/20 20:25:24,0,Zagmou conx ta3kom oumba3d Sahel  ذكي,-1,insta
djezzy.dz,12/02/20 20:38:03,0,1100 en tout et vous aurez youtube en illimité pendant un mois  مرتاح,0,insta
djezzy.dz,12/02/20 20:39:18,1,Lala NTI khiyri wesh isa3dek machi lazem tactivy koulech Ila tmouti 3la fb insta kayen illimité Ila tchoufi bezaf les vidéos kayen illimité  يضحك,0,insta
romaissa_mez,12/02/20 20:39:51,0,Oui hayla rani mdayratha  حب ️ عاشق,1,insta
djezzy.dz,12/02/20 20:40:23,0,+ 5go et 500 da de crédit  مرتاح,0,insta
djezzy.dz,12/02/20 20:40:41,4,3endek 5go pendant 30 jours,1,insta
ibrahimderbal,12/02/20 20:47:30,0,Esk N9ado n’activoha m numéro t3na,0,insta
toufiking_dz_24,12/02/20 20:52:40,0,Je la trouve sur aucun point de vent,0,insta
zakezakary,12/02/20 21:11:17,0,فاشلين بكل صراحه,-1,insta
mal__ak1811,12/02/20 21:19:20,0,Ana nedir nta3 1500 3andi hadra batel djezzy w 300 da les autres réseaux w 40g netferj biha ga3 chehr khir men hadi bzf,-1,insta
ahmed_with_fadi,13/02/20 17:45:15,0,1100da 3la jal 5gb brk c cher,-1,insta
lil_kha777,12/02/20 22:06:51,0,نار  نار,1,insta
nuoossa,12/02/20 22:35:14,0,حب ️ حب ️,1,insta
bk_brasileiro,12/02/20 23:24:55,0,La7choma ki Djezzy ki Ooredoo 2020 mazalna b débit ta3 yamat cyber 200 Ghana rahom tal9o 5G wchna 3G hsalna fiha en plus n5also draham Bach même pas ta9dr tarftah page Google,-1,insta
mouzze_beauty,13/02/20 00:14:47,0,Jai pas compris,0,insta
rafik_hamma,13/02/20 03:10:48,1,la question qui se pose ch7al ykon debit ki nchouf une video 480p720p  يضحك بزاف  يضحك بزاف  lala ma tahchilich,0,insta
ahmed_with_fadi,13/02/20 17:44:34,0,voilà  ضحك   ya7chouh l nes,-1,insta
marr.__.ouaa,13/02/20 08:37:42,0,W après matakmal najem n flixi fiha b 100da wala obligé 500,0,insta
s_a_m_i_09,13/02/20 12:23:58,0,Hayla bzf khiir fiha 60 gb hadra +,-1,insta
kari96ma,13/02/20 19:50:09,0,بوسة,1,insta
gevenchy_ll,13/02/20 20:22:12,1,AdY Djezzy khyana dyRa dal Ana MfhamtCh NactivY 15 tkmlY 14 w ziD Cnxx dyRa Kil Khra  ما يعجبش  ما يعجبش,-1,insta
yacine_stiphane,14/02/20 11:54:59,0,عرض فاشل جداا ممكن العقل يتقبل هاد العرض اذا درتو هدره لجيزي اليميتي راكم تسرقو فشعب صحا يسلمك وغير لمهبول راح يكتيفي عاد العرض  يضحك بزاف  يضحك بزاف,-1,insta
anis_._boukhari,16/02/20 19:04:38,0,Kifah ndirha tar 600da 1 mois,0,insta
_meriiem_.rg,17/02/20 11:52:05,0,3yna hadi lpus chritha w ndmte,-1,insta
nabeel.mokrani,21/02/20 13:08:29,0,Tu regardes des videos en 360p mec on est plus en 2010,-1,insta
nabeel.mokrani,21/02/20 13:08:58,0,Ameliorez votre connexion et réseau puis pensez aux offres Facts be told,-1,insta
djelalabdlkader,22/02/20 21:27:47,0,عندي عفسه تعطيك كونيكسيون باطل جيزي يحب يجي prv,0,insta
lch_ra,24/02/20 18:13:02,0,YouTube brk,0,insta
the_king.fe,24/02/20 19:14:24,0,Win nal9awha rani hab nchriha عاشق,0,insta
zakaria_the_dutch,27/02/20 10:59:04,0,Code,0,insta
djezzy.dz,10/02/20 19:03:40,1844,M3a profity men 30 youm khelwy  مريقلة  عاشق,1,insta
hm.dj.m,10/02/20 19:05:49,2,Merci djezzy,1,insta
djezzy.dz,10/02/20 19:08:25,0,m  غمزة,1,insta
jasmin_yasou_,10/02/20 19:09:41,3,Le prix,0,insta
khairikiki,10/02/20 19:11:16,0,kifach na9dar nactivi izzy يفكر,0,insta
hm.dj.m,10/02/20 19:13:23,0,محرج بزاف  عشق كبير,1,insta
djezzy.dz,10/02/20 19:15:52,2,Lazem techri la puce iZZY  يضحك  rahi disponible partout f Kamel nos points de vente,0,insta
its_hjr_,10/02/20 19:16:09,1,Est ce que nchrii gue3 puce jdida wela Ghir te3i w nrdha izzy,0,insta
hm.dj.m,10/02/20 19:16:29,1,تصفيق,1,insta
khairikiki,10/02/20 19:23:21,0,la puce dir 500 da wach men offre fiha ba3d el ch7ar lawel  يفكر  يفكر,0,insta
moh_ali_khellaf,10/02/20 19:31:54,4,ودرت واحده  عاشق  ودرت وحده  عاشق  ودرت وحده يضحك بزاف  يضحك بزاف  راهي عجبتني مووت  تصفيق,1,insta
djezzy.dz,10/02/20 19:37:38,3,la puce dir 300da oumba3d lazem tactivi 500da Bach ikoun 3endek 5go et 500da crédit l Kamel les réseaux Wila habit Insta fb wela YouTube illimité chhar kamel zid 3liha 600da  يضحك,0,insta
djezzy.dz,10/02/20 19:38:23,3,Lazem puce jdida  مرتاح  its a New generation,0,insta
1437ra21,10/02/20 19:39:43,0,mliha hadi,1,insta
djezzy.dz,10/02/20 19:40:10,0,Bonsoir la puce coûte 300da  مرتاح,0,insta
djezzy.dz,10/02/20 19:40:38,5,اتشيوايوايواا  يضحك بزاف  يضحك بزاف,1,insta
joker.zxb,10/02/20 19:44:07,4,Nahder m3akoum sara7a nzide 100 dA connexion 40G :(,-1,insta
joker.zxb,10/02/20 19:45:00,1,Lokan tzidoulha 10G mli7a :),-1,insta
hibi_smina,10/02/20 19:53:22,0,Dartha نحلة  نحلة  زهرة  توليب  ورد أحمر  hayla  حب ️ ms chritha 500da,1,insta
0dou._.nia0,10/02/20 19:56:05,0,Bch ykon 3ndi fb insta YouTube gratuit lzm nflixi 1100 wla juste 600,0,insta
djezzy.dz,10/02/20 19:59:09,1,1100  مرتاح,0,insta
_fou._.ad_,10/02/20 20:03:39,2,nn 600,0,insta
faat_iiimaa,10/02/20 20:03:50,0,Fiha ilimiti djz,0,insta
djezzy.dz,10/02/20 20:04:28,0,Non  مرتاح,0,insta
faat_iiimaa,10/02/20 20:04:47,0,يبكي,0,insta
djezzy.dz,10/02/20 20:05:06,2,ad_ 500 + 600,0,insta
x.lweemin.2,10/02/20 20:05:20,2,Zeama sah tched 30jr w machi 10jr,0,insta
0dou._.nia0,10/02/20 20:06:46,0,MRC  حب ️ عاشق,1,insta
djezzy.dz,10/02/20 20:06:54,2,2 3endek chek  خايف  خايف  30 jours  مريقلة,0,insta
_fou._.ad_,10/02/20 20:08:41,0,ah daccord merci  مرتاح  مرتاح,0,insta
bijouwalid,10/02/20 20:09:22,0,Je suis techniciens supérieur en télécommunication cherche un travail merci,0,insta
abdoamir092,10/02/20 20:13:37,0,حتي شريتها قلعوها كلاب ههنن وعلاش تحطوها فاشهار خرا,0,insta
fatouma_chougrani,10/02/20 20:15:37,0,Ch7al prix ta3 la puce,0,insta
fatouma_chougrani,10/02/20 20:16:08,2,ch7al chritha khti,0,insta
x.lweemin.2,10/02/20 20:17:01,1,Dccr merci safi en tout 800da,0,insta
moh_ali_khellaf,10/02/20 20:17:24,1,شريتها 600 دج وماكتيفيا وتانيت قالي خير رقم الميكرو  حب ️ يضحك بزاف  يوافق,0,insta
fatouma_chougrani,10/02/20 20:20:21,1,yeh rahom ygolo dir 300da mem khti chratha 700da cv pas,0,insta
moh_ali_khellaf,10/02/20 20:22:44,2,روحت للاجونس صراحه لقيتها دير 300 دج وفارغه بصح روحو لواحد لموزع كبير لهنا لقيتها ماكتيفيا,0,insta
demoiselle_fa18,10/02/20 20:23:36,1,روحت سقسيت عليها قالولي يقراو فلي فاك ؟ صح؟,0,insta
fatouma_chougrani,10/02/20 20:26:03,2,Aaa saha hadawin fhmt hsbt b crédit et tous 300da  يضحك بزاف  يضحك بزاف  merci frr hfdek  فرحة  حب,0,insta
ra_h_m.a,10/02/20 20:29:26,0,B 500 da 5G bark  مفهمش  مفهمش,0,insta
djezzy.dz,10/02/20 20:29:53,1,2 ça dépend wesh rak hab tactivy 500 da 3endek 5go w 500da crédit tous les réseaux Ila habit insta fb illimité tzid 600da (1100da en tout) Ila habit YouTube illimité tzid 600da aussi,0,insta
mouad_hls,10/02/20 20:32:38,0,Kayen sewy3 ou serwel lelbi3 Ida Rak hab techri aya prv ne9sro,0,insta
t.ra_wa,10/02/20 20:33:02,1,Mshy affaire kaml 500da da w 5 go brk w nzid fogha 600 da bah n5dem gratuit  عادي  ماقنعش,-1,insta
x.lweemin.2,10/02/20 20:34:21,2,Ah oui dcr merci Im a girl btw يضحك بزاف,0,insta
djezzy.dz,10/02/20 20:38:02,2,2 Haha sorry  يضحك بزاف,0,insta
djezzy.dz,10/02/20 20:39:32,1,300da  مرتاح,0,insta
x.lweemin.2,10/02/20 20:39:45,1,no its okey يضحك بزاف,0,insta
h__a_d__i_l,10/02/20 20:40:25,0,منين شريتيها,0,insta
ha_dil_nez,10/02/20 20:42:49,2,يتسما دك ادع حبينا يوتوب انستا وفايسبوك ڨراتوي لازملما نخلصو 1200da,0,insta
youcef_amigo_free,10/02/20 20:44:08,0,درو شريحه 500 دج Facebook et Instagram wattsap,0,insta
bmsamel,10/02/20 20:48:13,0,Bonsoir m pour quoi elle ma coûté 800da,0,insta
djezzy.dz,10/02/20 20:52:53,3,500+600+600,0,insta
hati_kader,10/02/20 21:07:14,2,500 +600+600 w lhadra ma knch Ytselma 3ard  ما يعجبش  Djezzy hbal b 100 da tbanli afdel 3ard 3andkom,-1,insta
linnorkaram,10/02/20 21:08:34,0,Kifeh ndir beh nactivi,0,insta
fianso_laich15,10/02/20 21:12:36,3,Tahya mobilis mobtasim top 4g  فلفل حار ️,-1,insta
amardjenhi,10/02/20 21:12:53,0,مفهمتش تفليكسي 50 الف تاكتيفيها 60 الف تاكتيفها وحدها تولي ڨراطوي يوتيوب؟,0,insta
eymie7,10/02/20 21:43:28,1,وهذي 5جيغا تشد شهر تخلاص بلخف,-1,insta
osla.y,10/02/20 21:58:45,0,فبها ليزوبصيون با ش نشريها,0,insta
am.ine2828,10/02/20 22:15:16,0,وقتاش دديرولنا تيكتوك اليميتي يوتيوب شوفو شراءح المجتمع ڤاع الفءات  غمزة  غمزة,0,insta
madjed.amier,11/02/20 8:05:58,0,hh tas raison,0,insta
ania____diva,10/02/20 22:30:29,0,Moi je confirme que djezzy ces du top,0,insta
aneschimouni2,10/02/20 22:32:20,0,La vrai questions ask 5 G mor n9olo 15 jour ask t93ad khfifa wla m3a lw9t la connexion tt9al,0,insta
fillali_moh,10/02/20 22:34:17,2,5 go tbanli houma yserbouli bah njib 30 yawm,0,insta
ka.cem.129,11/02/20 1:12:11,1,Kona nestenaw 7aja ma khir lazem tekhdm FB + insta + YouTube donc lazem t5alas 1700 Bach ywali ghi homa illimité bzf ta3 bzf ta3 bzf djezzy hbal khiir,0,insta
abdellatifboyka,11/02/20 1:49:57,0,Bch ykoun aandi kolch illimitee b 200da,0,insta
madjed.amier,11/02/20 8:07:30,0,nn juste à 1700da,0,insta
abdellatifboyka,11/02/20 16:21:01,1,mrc,0,insta
madjed.amier,11/02/20 8:14:49,0,Parceque la puce whdha 300da + lazem tflixsilha 500da bech y activiwlek 5g w 500 vers tous les réseaux,0,insta
madjed.amier,11/02/20 8:14:51,1,Hna mazalna vraiment retard moi je suis au Canada ce nest pas la même vie de tous,0,insta
madjed.amier,11/02/20 8:14:53,0,,0,insta
zinou_chalal,11/02/20 9:18:10,0,اسوء خدمات اتصال  متخلط بعد موبيليس طبعا فوق الراس,-1,insta
kadrichems_,11/02/20 11:17:30,0,,0,insta
ou_ssa_ma___21,11/02/20 11:28:51,0,Conx zebala  من هنا,-1,insta
aissamtaleb,11/02/20 12:27:59,0,5 go vraiment mokhak yahbas  حزين  حزين,-1,insta
fox.16611,11/02/20 13:36:19,0,wtf is going in frucking algeria,-1,insta
aymen_za_,11/02/20 22:23:02,0,3yana pus hadi mdarna walo  ما يعجبش,-1,insta
mostphalazazi,12/02/20 15:48:56,0,وعلاه مترجعوناش العرض نتاع 800 دج تعطيلك 30 جيڨا خير زيد زيد,0,insta
bushra.mbel,24/02/20 16:24:52,0,C pour un mois djeezy gratuit ( illimité) Ou bien Djeezy dekhlin f dik 500da,0,insta
scheyyma_boutell_toukam,04/03/20 12:36:48,0,مديتو 500 جيغا خص نبعثو منهم,-1,insta
djezzy.dz,02/02/20 19:55:46,2193,Join the new generation  مزيان  Nactivy 500da 3endi 5Go pour 30 youm khelwy  مريقلة 🏻 Nzid 600da 3endi FB & Insta illimités  عاشق,0,insta
wassim_bmf,02/02/20 21:14:56,1,u need New one bro,0,insta
kadaoui_youcef,02/02/20 21:14:58,1,يضحك بزاف  يضحك بزاف  تشوف,0,insta
chaouki.physmo,02/02/20 21:15:58,0,i knew it thank u bro,0,insta
wassim_bmf,02/02/20 21:18:14,1,خخ مي صح خو الفايده اذا انترنت محدود والسرعه ناقصه كانو قادرين يديروها عرض جديد نورمال مي تشري بيس جديده علي جالها فكره فاشله والله,-1,insta
